entity_type,dict_key,mention_count,row_count,sources,canonical_names
PN,ab-ša-lim,1,1,lexicon,Abum-šali
PN,dí-dì-a-a,1,1,lexicon; onomasticon,Didia
PN,tap-hi-ri,1,1,lexicon,Tapḫiri
PN,ha-ar-zi-ga,1,1,lexicon; onomasticon,Harzika; Ḫarzika
PN,a-ru-na-ah-šu-ma,1,1,lexicon; onomasticon,Arunahšu; Arunaḫšu
PN,bé-lá-tum-ma,1,1,lexicon,Bēlātu
PN,aq-ta,1,1,lexicon; onomasticon,Agta
PN,šu-ma-bi-a-ma,1,1,lexicon; onomasticon,Šumi-abia
PN,šu-ma-li-bi4-a-šur,1,1,lexicon; onomasticon,Šumma-libbi-Aššur
PN,šu-ma-li-bi4-a-šùr,1,1,lexicon; onomasticon,Šumma-libbi-Aššur
PN,{d}iškur.dùl-ma,1,1,lexicon; onomasticon,Adad-ṣululi; Adad-ṣululī; Adad-ṣulūlī
PN,bu-ur-a-šur,1,1,lexicon; onomasticon,Būr-Aššur
PN,na-zi-i,1,1,lexicon; onomasticon,Nazi
PN,ta-ra-am-ku-bi-ma,1,1,lexicon,Tarām-Kūbu
PN,ì-lí-we-da-ku,1,1,lexicon; onomasticon,Ilī-wēdāku
PN,i-na-ah-ì-lí,1,1,lexicon; onomasticon,Inah-ilī; Inaḫ-ilī
PN,ha-na-a-ma,1,1,lexicon; onomasticon,Hanaya; Ḫanaya
PN,e-šu-ba-ni,1,1,lexicon,Ešu-bānī
PN,a-lu-ú,1,1,lexicon; onomasticon,Alu
PN,i-ze-za-am-dingir,1,1,lexicon; onomasticon,Izizzam-ilī
PN,a-du-du-ú,1,1,lexicon; onomasticon,Adudu
PN,i-ku-pí-a-šùr-ma,1,1,lexicon; onomasticon,Ikūn-pī-Aššur
PN,a-lá,1,1,lexicon; onomasticon,Ala; Alā
PN,a-dí-la-at,1,1,lexicon; onomasticon,Adad-ellat
PN,me-a-ri,1,1,onomasticon,Miari
PN,e-me-me-i,1,1,lexicon; onomasticon,Ememe
PN,i-na-sú-en6,1,1,lexicon,Ennam-Suen
PN,zi-ki-im,1,1,lexicon,Ziku
PN,ku-ni-lúm-ma,1,1,lexicon,Kunilu
PN,bu-na,1,1,lexicon; onomasticon,Puna
PN,e-na-hi-li,1,1,lexicon; onomasticon,Inah-ilī; Inaḫ-ilī
PN,ša-pu-na-ah-šu,1,1,lexicon,Šuppu-naḫšu
PN,wa-lá-ma,1,1,lexicon; onomasticon,Walama
PN,du-nu-um-na,1,1,lexicon,Tunumnaš
PN,wa-al-ku,1,1,lexicon; onomasticon,Walkua
PN,hu-da,1,1,onomasticon,Huta
PN,du-mu-uq-ištar,1,1,lexicon; onomasticon,Dumuq-Ištar
PN,ás-qú-dí-a,1,1,lexicon; onomasticon,Asqūdia
PN,li-bur-be-lí,1,1,lexicon,Libur-bēli
PN,ás-qú-di-a,1,1,lexicon; onomasticon,Asqūdia
PN,lu-ra-áb-a-ku,1,1,lexicon; onomasticon,Lurabaku
PN,e-li-a,1,1,lexicon,Eliā
PN,a-šùr-be-el-a-wa-tí,1,1,lexicon,Aššur-bēl-awāti
PN,il5-šu-dan,1,1,lexicon; onomasticon,Ilšu-dan; Ilšu-dān
PN,a-le-e-ma,1,1,lexicon; onomasticon,Ale
PN,ku-ur-bi4-li-ma,1,1,lexicon; onomasticon,Kurub-ilī
PN,li-ip-ta-ni,1,1,lexicon,Lipit-Ani
PN,tí-wa-da-i-im,1,1,lexicon,Tiwatai
PN,a-še-ed,1,1,lexicon; onomasticon,Ašiad
PN,{d}en.zu-na-da,1,1,lexicon; onomasticon,Suen-nādā
PN,a-šé-ed,1,1,lexicon; onomasticon,Ašiad
PN,i-tur4-ki-in,1,1,lexicon,Itūr-kēn
PN,tù-um-li-i-a-im,1,1,lexicon,Tumli’ā’u
PN,ir-ì-lí,1,1,lexicon; onomasticon,Warad-ilī
PN,ku-ru-ú,1,1,lexicon,Kurū
PN,ku-ru-ma,1,1,lexicon,Kurū
PN,ša-da-ah-šu,1,1,lexicon; onomasticon,Šadahšu; Šadaḫšu
PN,ší-ma-ší-tí-ša,1,1,lexicon; onomasticon,Šimašitiša
PN,šu-bé-lum,1,1,lexicon,Šu-Bēlu
PN,a-šur-ta-ak-la-ku,1,1,lexicon; onomasticon,Aššur-taklaku; Aššur-taklāku
PN,ra-áb-a-šur,1,1,lexicon; onomasticon,Rabi-Aššur
PN,ni-mar-zu,1,1,lexicon; onomasticon,Nimar-Suen
PN,en-nu-um-sú-in,1,1,lexicon,Ennam-Suen
PN,iš-ma-a-šùr-ma,1,1,lexicon; onomasticon,Išme-Aššur
PN,šu-la-áb-ra-at,1,1,lexicon; onomasticon,Šu-Ilabrat
PN,ta-ar-hu-a-lá,1,1,lexicon; onomasticon,Tarhuala; Tarḫuala
PN,a-šùr-i-dí-in,1,1,lexicon; onomasticon,Aššur-iddin
PN,a-šur-i-dí-in,1,1,lexicon; onomasticon,Aššur-iddin
PN,ší-ik-tí-ha-šu-ut,1,1,lexicon; onomasticon,Šiktihašut; Šiktiḫašut
PN,zu-zu-ú,1,1,lexicon; onomasticon,Zuzua; Zuzuā
PN,iš-ma-a-šùr,1,1,lexicon; onomasticon,Išme-Aššur
PN,wa-ar-dí-i-li-šu,1,1,lexicon,Warad-ilšu
PN,ma-nu-ba-al-ma-a-šur,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,tù-wa-tù-wi,1,1,lexicon; onomasticon,Tuwituwi
PN,pá-ar-kà,1,1,lexicon; onomasticon,Parka
PN,ku-sí-lá-nim,1,1,lexicon,Kuzilānu
PN,i-ba,1,1,lexicon,Ibā
PN,ì-li-a-lúm,1,1,lexicon,Ilī-ālu
PN,ur-ad-a-šur,1,1,lexicon; onomasticon,Warad-Aššur
PN,ì-lí-illat-tí,1,1,lexicon; onomasticon,Ilī-ellitī
PN,kà-a,1,1,lexicon,Qawā
PN,ba-ba-a,1,1,lexicon,Babā
PN,ì-lí-ìš-tí-kál,1,1,lexicon; onomasticon,Iliš-tikal
PN,im-ra-mu-ša,1,1,lexicon,Imramuša
PN,i-da-zu,1,1,lexicon; onomasticon,Ida-Suen
PN,ku-sú-sà-ri-im,1,1,lexicon,Kuzuzāru
PN,ša-ra-ak-šu-na,1,1,lexicon; onomasticon,Šarakšuna
PN,du10-pí-a-šùr-ma,1,1,lexicon; onomasticon,Ṭāb-pī-Aššur
PN,sú-sà-nim,1,1,lexicon,Susānu
PN,{d}im.sig5,1,1,lexicon; onomasticon,Adad-damiq
PN,pu-zu-ur-ku-nu,1,1,lexicon; onomasticon,Puzurkunu
PN,ì-lí-li-dí,1,1,lexicon; onomasticon,Ilī-ellitī
PN,sí-ku-hi-im,1,1,lexicon,Zukuḫu
PN,ma-ri-ih-šu,1,1,lexicon,Mariḫšu
PN,zi-ki,1,1,lexicon,Zigi
PN,šu-lí-ma,1,1,lexicon; onomasticon,Šuli
PN,sà-ak-ta-a,1,1,lexicon,Zagdā
PN,ma-num-ki-a-šur,1,1,lexicon; onomasticon,Mannum-kī-Aššur
PN,ku-bi4-di,1,1,onomasticon,Kubidi
PN,ku-bi4-dí,1,1,lexicon,Kūbum-idī
PN,dingir-uṣ-ra-ni-ma,1,1,lexicon; onomasticon,Ilī-uṣranni
PN,bi-kà,1,1,lexicon,Begā
PN,i-na-ah,1,1,lexicon; onomasticon,Inah; Inaḫ
PN,e-na-ma-a-šur,1,1,lexicon; onomasticon,Ennam-Aššur
PN,e-na-ma-a-šùr,1,1,lexicon; onomasticon,Ennam-Aššur
PN,ku-ni-lá,1,1,lexicon; onomasticon,Kunila
PN,i-lá-áb-ra-at-ba-ni,1,1,lexicon; onomasticon,Ilabrat-bāni; Ilabrat-bānī
PN,ma-lik-e-nam,1,1,lexicon,Malik-enna
PN,a-ta-ta-ma,1,1,lexicon; onomasticon,Adadā
PN,im-dí-lúm,1,1,lexicon,Imdī-ilu
PN,ku-bi-dí,1,1,lexicon,Kūbum-idī
PN,ì-li-a-lim,1,1,lexicon,Ilī-ālu
PN,na-ra-áb-sú-in,1,1,lexicon,Nar'am-Suen
PN,a-ba-<gap>,1,1,onomasticon,Aba-<gap>
PN,ku-li-ia,1,1,lexicon; onomasticon,Kulia; Kuliā
PN,puzur4-li-a,1,1,lexicon,Puzur-iliya
PN,en-um-be-lim,1,1,lexicon,Ennam-Bēlu
PN,na-ar-ma-ak-a-šùr,1,1,lexicon,Narmak Aššur ša kēnāti; Narmak-Aššur
PN,e-na-ah-ì-lí,1,1,lexicon; onomasticon,Inah-ilī; Inaḫ-ilī
PN,áš-ta-ah-šu-šar,1,1,lexicon,Aštaḫšušar
PN,ta-nu-uš-ta,1,1,onomasticon,Tanušti
PN,ba-sá-a,1,1,lexicon,Bazā
PN,ba-sà-a,1,1,lexicon,Bazā
PN,sí-lu-lu,1,1,lexicon; onomasticon,Ṣilulu; Ṣilūlu
PN,šé-pí-ištar,1,1,lexicon; onomasticon,Šēp-Ištar
PN,ku-ku-za-nim,1,1,lexicon,Kukkuzānu
PN,ki-li-il5-zu-um,1,1,lexicon,Kililsu
PN,sà-sà-tim,1,1,lexicon,Zazatu
PN,dingir-šu-ra-bi4,1,1,lexicon; onomasticon,Ilšu-rabi
PN,a-šùr-mu-ta-pì-il5-ma,1,1,lexicon,Aššur-muttabbil
PN,a-du-du,1,1,lexicon; onomasticon,Adudu
PN,a-lu,1,1,lexicon; onomasticon,Alu
PN,a-šur-be-el-ša-du-e,1,1,lexicon,Aššur-bēl-šaduē
PN,lá-qé-pá-am,1,1,lexicon,Lā-qēpu
PN,a-šùr-lá-ma-ša,1,1,lexicon; onomasticon,Aššur-lamašša
PN,e-lá-lí-ma,1,1,lexicon; onomasticon,Elāli
PN,ma-li-ik-dingir,1,1,lexicon; onomasticon,Malik-ilšu
PN,i-zi-me-iz-šar,1,1,lexicon,Iziz-Mēšar
PN,ú-ṣur-a-num,1,1,lexicon,Uṣur-Anu
PN,du-šu-ba-ma,1,1,lexicon,Tušaba
PN,kà-áš-ší,1,1,lexicon; onomasticon,Kašši
PN,tal-ha-ma,1,1,lexicon; onomasticon,Talhama; Talḫama
PN,ha-ar-šu-ma-an,1,1,lexicon; onomasticon,Haršunuman; Ḫaršunuman
PN,ku-ra-a,1,1,lexicon; onomasticon,Kura; Kurā
PN,ú-lá-a,1,1,lexicon,Ulā
PN,ar-ší-ah-šu,1,1,lexicon,Arši-aḫšu
PN,a-la-hi-im-ma,1,1,lexicon,Ali-aḫu
PN,ha-ší-ú-ma-an,1,1,lexicon; onomasticon,Hašiuman; Ḫašiuman
PN,ša-lim-ištar-ma,1,1,lexicon; onomasticon,Šalim-Ištar
PN,ba-šu,1,1,lexicon,Bašu
PN,ku-za-ri,1,1,lexicon; onomasticon,Kuzari; Kuzāri
PN,a-šur-na-id,1,1,lexicon; onomasticon,Aššur-nādā
PN,a-šùr-na-id,1,1,lexicon; onomasticon,Aššur-nādā
PN,a-na-lí-ma,1,1,lexicon; onomasticon,Anali
PN,a-li-tim,1,1,lexicon; onomasticon,Alitum
PN,ur-me-ša,1,1,lexicon,Urmeša
PN,a-ba-ra-a,1,1,lexicon,Abarā
PN,puzur4-lá-áb-ra-at,1,1,lexicon; onomasticon,Puzur-Ilabrat
PN,šu-a-šur-ma,1,1,lexicon; onomasticon,Šu-Aššur
PN,be-la-nim,1,1,lexicon,Bēlānu
PN,hu-ur-šu-nu-ma-an,1,1,lexicon; onomasticon,Haršunuman; Ḫaršunuman
PN,a-pu-ut-ri-a,1,1,lexicon; onomasticon,Abutria
PN,i-di-a-šur,1,1,lexicon; onomasticon,Iddin-Aššur
PN,a-ta-ah-šu-ú,1,1,lexicon; onomasticon,Atahšu; Ataḫšu
PN,tù-ud-hi-li-a,1,1,lexicon,Tudḫaliya
PN,hu-ra-ta,1,1,lexicon; onomasticon,Hurada; Ḫurada
PN,ha-al-ki-a-šu,1,1,lexicon; onomasticon,Halkiašu; Ḫalkiašu
PN,kà-ra-wa,1,1,lexicon,Qarwiā
PN,ha-ar-ta,1,1,lexicon; onomasticon,Harta; Ḫarta
PN,da-ak-ni-iš,1,1,lexicon; onomasticon,Taknis; Takniš
PN,hi-šar,1,1,lexicon; onomasticon,Hišar; Ḫišar
PN,a-ra-ší-a-ku-um,1,1,lexicon,Arašiaku
PN,da-ga-ma-al-ki-im,1,1,lexicon,Dagān-malku
PN,ha-al-ga,1,1,lexicon; onomasticon,Halka; Ḫalka
PN,ba-ra-nim,1,1,lexicon,Bararanu
PN,{d}im-pí-la-ah,1,1,lexicon; onomasticon,Adad-pilah; Adad-pilaḫ
PN,ta-ar-hi-ša-an,1,1,lexicon,Tarḫišan
PN,al-wa,1,1,lexicon,Walā
PN,šu-eš-ha-ra,1,1,lexicon; onomasticon,Šu-Išhara; Šu-Išḫara
PN,ili5-bi-na-ni,1,1,lexicon; onomasticon,Ilī-binanni
PN,en-na-su-en,1,1,lexicon,Ennam-Suen
PN,ha-dí-tum,1,1,lexicon,Ḫadītu
PN,púzur,1,1,lexicon,Puzuru
PN,ma-li-tí-il5,1,1,lexicon; onomasticon,Malitili
PN,ha-ma-li-a,1,1,lexicon; onomasticon,Hamala; Ḫamala
PN,ú-ṣur-pì-a-šur,1,1,lexicon; onomasticon,Uṣur-pī-Aššur
PN,a-lá-bi4-ma,1,1,lexicon,Ali-abu
PN,ú-li-id,1,1,lexicon; onomasticon,Ulida
PN,ša-da-aq-tí,1,1,lexicon; onomasticon,Šaddagdi
PN,ku-bi-a-a,1,1,lexicon; onomasticon,Kubia; Kūbiā
PN,be-lá-lá-a,1,1,lexicon,Belalā
PN,ga-na-a,1,1,lexicon,Ganā
PN,a-šur-sipa-ma,1,1,lexicon,Aššur-rē'ī
PN,zi-ra,1,1,lexicon; onomasticon,Ziri
PN,ha-tù-ma,1,1,lexicon; onomasticon,Hadu; Ḫadu
PN,na-ni,1,1,lexicon; onomasticon,Nani
PN,a-lu-lu,1,1,lexicon,Alulua
PN,šu-be-lam5,1,1,lexicon,Šu-Bēlu
PN,kà-ku-uš,1,1,onomasticon,Kakuš
PN,ší-mì-be-li,1,1,lexicon,Šime-bēlī
PN,ú-ra-a-a,1,1,lexicon,Urā
PN,ma-li-a,1,1,lexicon; onomasticon,Malia
PN,a-ša-ša-bi,1,1,lexicon,Ašašabi
PN,pu-nu-a,1,1,lexicon,Punua
PN,dan-na-a-šùr,1,1,lexicon; onomasticon,Dan-Aššur; Dān-Aššur
PN,dan-na-a-šur,1,1,lexicon; onomasticon,Dan-Aššur; Dān-Aššur
PN,wa-li-wa-li,1,1,lexicon; onomasticon,Waliwali
PN,ma-li-ki-il5-šu,1,1,lexicon; onomasticon,Malik-ilšu
PN,ku-zi-a-ma,1,1,lexicon; onomasticon,Kuzia; Kuziā
PN,i-na-a-ma,1,1,lexicon,Innā
PN,a-šur-ša-du-ì-lí,1,1,lexicon; onomasticon,Aššur-šad-ilī
PN,bé-lá-num-ma,1,1,lexicon,Bēlānu
PN,kur-ub-a-a,1,1,lexicon,Kurbā
PN,a-šùr-ša-dí-li-ma,1,1,lexicon; onomasticon,Aššur-šad-ilī
PN,ú-ṣú-ra-num,1,1,lexicon,Uṣur-Anu
PN,a-bi-we-du-um,1,1,lexicon,Abī-wēdu
PN,sú-hu-ur-pì-a-lá,1,1,lexicon; onomasticon,Zuhurbiala; Zuḫurbiala
PN,ší-il5-ma-šu,1,1,lexicon; onomasticon,Šilmašu
PN,ištar-pì-lá-ah-ma,1,1,lexicon; onomasticon,Ištar-pilah; Ištar-pilaḫ
PN,ištar.dingir-šu,1,1,lexicon; onomasticon,Ištar-ilšu
PN,a-da,1,1,lexicon,Attā
PN,nu-ur-dingir-šu,1,1,lexicon,Nūr-ilšu
PN,ì-lí-pí-ú-ṣur,1,1,lexicon; onomasticon,Ilī-pī-uṣur
PN,qà-a-a-tim,1,1,lexicon,Qayyātu
PN,ṣé-eh-ri-ì-lí,1,1,lexicon,Saḫri-ilī
PN,e-wa-ru-mu-ša,1,1,lexicon,Evri-muža
PN,bu-la-lí,1,1,lexicon; onomasticon,Bulali
PN,na-hi-iš-tim,1,1,lexicon,Naḫištu
PN,ša-at-ì-lí,1,1,lexicon; onomasticon,Šat-ili; Šāt-ilī
PN,be-lá-sú-nu,1,1,lexicon; onomasticon,Bēlassunu
PN,ú-sá-ri-a,1,1,lexicon,Uṣariya
PN,wa-ar-da-nim,1,1,lexicon,Wardānu
PN,bé-lá-sú-nu,1,1,lexicon; onomasticon,Bēlassunu
PN,a-du-du-wa,1,1,lexicon; onomasticon,Adudua
PN,ni-wi-ma,1,1,lexicon,Nimā
PN,šu-pé-e-nu-ma-an,1,1,lexicon,Šuppi-numan
PN,be-la-nu-um-ma,1,1,lexicon,Bēlānu
PN,dingir-ma-lik,1,1,lexicon; onomasticon,Ilī-mālik
PN,e-nam-sú-in,1,1,lexicon,Ennam-Suen
PN,za-li-dí-ma,1,1,lexicon; onomasticon,Zalidi
PN,en-um-dingir,1,1,lexicon; onomasticon,Ennam-ilī
PN,bu-sí-a,1,1,lexicon; onomasticon,Buṣiā; Būṣia
PN,a-mu-ru-um-ba-ni,1,1,lexicon; onomasticon,Amurrum-bāni; Amurrum-bānī
PN,ú-na-bi4,1,1,lexicon; onomasticon,Unaba
PN,sú-en6-sig5,1,1,lexicon; onomasticon,Suen-damiq
PN,im-da-hi,1,1,lexicon; onomasticon,Imdahi; Imdaḫi
PN,kà-a-a,1,1,lexicon,Qawā
PN,šu-sà-a,1,1,lexicon,Šuzā
PN,a-dí-dá,1,1,lexicon; onomasticon,Adida
PN,ip-hu-ri-im,1,1,lexicon,Ipḫuru
PN,lá-ba-lá-da,1,1,lexicon,Labalada
PN,ha-da-i-kur,1,1,lexicon; onomasticon,Hadikur; Ḫadikur
PN,a-šur-lá-ma-sí-ma,1,1,lexicon; onomasticon,Aššur-lamassī
PN,šu-ha-ni-iš,1,1,lexicon; onomasticon,Šu-Haniš; Šu-Ḫaniš
PN,šu-ul-lá-ma,1,1,lexicon; onomasticon,Šu-Lama
PN,ku-zu-za-ri-im,1,1,lexicon,Kuzuzāru
PN,du-um-qí-a,1,1,lexicon,Dumqia
PN,ta-bi4-a-šùr,1,1,onomasticon,Tābi-Aššur
PN,ṭá-bi4-a-šur,1,1,lexicon; onomasticon,Ṭab-Aššur; Ṭāb-Aššur
PN,im-lik-a-šùr,1,1,lexicon; onomasticon,Imlik-Aššur
PN,ha-ir-uš-tim,1,1,lexicon,Ḫairušti
PN,bu-za-num,1,1,lexicon,Buṣanu
PN,bu-za-nim,1,1,lexicon,Buṣanu
PN,ma-lá-wa-áš-he,1,1,lexicon; onomasticon,Malšawašhi; Malšawašḫi
PN,kà-lá-mu-ur,1,1,lexicon; onomasticon,Kalamur
PN,e-nu-um-iš-ta-ru-um,1,1,lexicon; onomasticon,Ennam-Ištar
PN,ištar-la-ma-sí,1,1,lexicon; onomasticon,Ištar-lamassī
PN,ù-ku-ú,1,1,lexicon; onomasticon,Ukua
PN,wa-al-dí-lu-um,1,1,lexicon; onomasticon,Walad-ilī
PN,en-na-na-tum,1,1,lexicon,Ennanātu
PN,hu-na-hu-na,1,1,onomasticon,Hunahuna
PN,sà-ah-ru-da-nim,1,1,lexicon; onomasticon,Zaharudana; Zaḫarudana
PN,i-zi-zi-a,1,1,lexicon; onomasticon,Izizia
PN,i-kà-a,1,1,lexicon; onomasticon,Ika; Ikā
PN,pì-lá-ah-a-šur,1,1,lexicon; onomasticon,Pilah-Aššur; Pilaḫ-Aššur
PN,ki-dí-im,1,1,lexicon,Kidu
PN,ba-sá-sá,1,1,lexicon; onomasticon,Bazaza; Bazāza
PN,{d}en-líl-ba-ni,1,1,lexicon; onomasticon,Enlil-bāni; Enlil-bānī
PN,pá-ni-ni,1,1,lexicon; onomasticon,Panini
PN,a-da-a-ma,1,1,lexicon,Attā
PN,ru-tí-a,1,1,lexicon,Rutia
PN,zi-da-ni,1,1,lexicon,Zitani
PN,a-nu-gu-tí,1,1,lexicon; onomasticon,Anuguti
PN,ša-té-a,1,1,lexicon; onomasticon,Šāt-Ea
PN,hu-la-na-a,1,1,lexicon; onomasticon,Hulana; Ḫulana
PN,a-nu-gu-ti,1,1,lexicon; onomasticon,Anuguti
PN,na-na-hi,1,1,lexicon; onomasticon,Nanahi; Nanaḫi
PN,du-du-li,1,1,lexicon,Tuttuli
PN,lu-hu-du-ma-an,1,1,lexicon; onomasticon,Luhaduman; Luḫaduman
PN,du-li-a,1,1,lexicon; onomasticon,Dulia
PN,ha-bu-a-la,1,1,lexicon; onomasticon,Hapuala; Ḫapuala
PN,kà-lu-a,1,1,onomasticon,Karuwa
PN,la-ma-sú-tum,1,1,lexicon,Lamassatu
PN,en-nam-ištar-ma,1,1,lexicon; onomasticon,Ennam-Ištar
PN,na-hi-iš-tum-ma,1,1,lexicon,Naḫištu
PN,ì-lí-dí-na,1,1,lexicon; onomasticon,Ilī-iddin
PN,e-nam-a-šur,1,1,lexicon; onomasticon,Ennam-Aššur
PN,{d}utu-ták-lá-ku,1,1,lexicon; onomasticon,Šamaš-taklāku
PN,a-le-ma,1,1,lexicon; onomasticon,Ale
PN,a-šur-utu,1,1,lexicon; onomasticon,Aššur-šamši; Aššur-šamšī
PN,a-mu-ur-ša-ra-sà-ma,1,1,lexicon; onomasticon,Amur-šarrassa
PN,ku-ku-a-ma,1,1,lexicon; onomasticon,Kukua
PN,tù-tù-ú,1,1,lexicon; onomasticon,Dudu
PN,a-dí-da-ma,1,1,lexicon; onomasticon,Adida
PN,sí-li-ištar,1,1,lexicon; onomasticon,Ṣilli-Ištar; Ṣillī-Ištar
PN,e-zé,1,1,lexicon,Ezia
PN,na-ku,1,1,lexicon,Naku
PN,ša-ru-ki-in,1,1,lexicon; onomasticon,Šarrum-kēn
PN,nu-na-hi-du-ni,1,1,lexicon,Nunaḫiduni
PN,ma-nu-ki-dingir,1,1,lexicon; onomasticon,Mannum-kī-ilia
PN,{d}iškur-pì-lá-ah,1,1,lexicon; onomasticon,Adad-pilah; Adad-pilaḫ
PN,kà-bi4-a,1,1,lexicon,Gabiā
PN,ib-ki-im,1,1,lexicon,Ibqu
PN,ìr-ra-a,1,1,lexicon,Errā
PN,a-šur-ra-bi-ma,1,1,lexicon; onomasticon,Aššur-rabi
PN,{d}iškur-ṣú-lu-li,1,1,lexicon; onomasticon,Adad-ṣululi; Adad-ṣululī; Adad-ṣulūlī
PN,ú-ba-a,1,1,lexicon,Ubā
PN,a-du-du-a,1,1,lexicon; onomasticon,Adudua
PN,ha-na,1,1,lexicon,Ḫannā
PN,šu-ma-li-bi-a-šur,1,1,lexicon; onomasticon,Šumma-libbi-Aššur
PN,šu-ma-li-bi-a-šùr,1,1,lexicon; onomasticon,Šumma-libbi-Aššur
PN,ah-ma-a,1,1,lexicon,Aḫmā
PN,tí-za-ru-ma-an,1,1,lexicon,Tizar-uman
PN,ú-a,1,1,lexicon; onomasticon,Uwa
PN,ì-lí-pì-ú-ṣur,1,1,lexicon; onomasticon,Ilī-pī-uṣur
PN,ma-nu-kà-a-bi4-a,1,1,lexicon,Mannum-kī-abiya
PN,ta-ah-sí,1,1,lexicon; onomasticon,Dahsi; Daḫsi
PN,dì-dì-a,1,1,lexicon; onomasticon,Didia
PN,ma-nu-ki-li-a,1,1,lexicon; onomasticon,Mannum-kī-ilia
PN,ha-ta-a-ah-šu,1,1,lexicon,Ḫadaḫšu
PN,pé-ru-a-ah-šu,1,1,lexicon; onomasticon,Peruwahšu; Peruwaḫšu
PN,ur-du-um,1,1,lexicon,Wardu
PN,ú-ṣú-ur-ší-ištar,1,1,lexicon; onomasticon,Uṣur-ša-Ištar
PN,pè-ru-a-ah-šu,1,1,onomasticon,Perwahšu
PN,en-nam-aš-šùr,1,1,lexicon; onomasticon,Ennam-Aššur
PN,kà-zu,1,1,lexicon,Gazua
PN,kà-zu-ba,1,1,lexicon; onomasticon,Kazuba
PN,a-šu-wa-an-zi,1,1,lexicon,Aššuwanzi
PN,ku-ra-áš-mì-iš,1,1,lexicon; onomasticon,Kurašmiš
PN,še-zu-ur,1,1,lexicon; onomasticon,Šezur
PN,šé-zu-ur,1,1,lexicon; onomasticon,Šezur
PN,ku-ku-ú-a,1,1,lexicon; onomasticon,Kukua
PN,zu-a,1,1,lexicon,Zuā
PN,a-bu-na,1,1,lexicon; onomasticon,Abuna
PN,a-šu-a-an,1,1,lexicon; onomasticon,Ašuwan
PN,ga-sú,1,1,lexicon,Gazua
PN,en.líl-ba-ni,1,1,lexicon; onomasticon,Enlil-bāni; Enlil-bānī
PN,ili5-tab.ba,1,1,lexicon; onomasticon,Ilī-tappā
PN,ša-ar-ni-ga-šu,1,1,lexicon; onomasticon,Šarnikašu
PN,hu-lu-ba,1,1,lexicon; onomasticon,Haluba; Ḫaluba
PN,ha-bi-a-nim,1,1,lexicon,Ḫapiānu
PN,a-gi-a-a,1,1,lexicon,Agiā
PN,ha-nu-ba,1,1,lexicon; onomasticon,Hanupa; Ḫanupa
PN,pì-lá-ah-a-šùr,1,1,lexicon; onomasticon,Pilah-Aššur; Pilaḫ-Aššur
PN,lá-qí-ip,1,1,lexicon,Lā-qēpu
PN,sú-ku-ku,1,1,lexicon; onomasticon,Šukuku
PN,lugal-sú-en6,1,1,lexicon,Šar-Suen
PN,a-bu-qar,1,1,lexicon,Abum-waqar
PN,ta-ha-zi-ra,1,1,lexicon,Taḫazira
PN,da-né-a,1,1,lexicon; onomasticon,Dan-Ea; Dān-Ea
PN,šu-sú-en-ma,1,1,lexicon; onomasticon,Šu-Suen
PN,šu-sú-in-ma,1,1,lexicon; onomasticon,Šu-Suen
PN,ša-ri-ša,1,1,lexicon; onomasticon,Šariša; Šarišā
PN,ú-sú-me-e,1,1,lexicon,Usmû
PN,ú-ší-ha-tim,1,1,lexicon,Ušiḫata
PN,a-šùr-ni-šu,1,1,lexicon; onomasticon,Aššur-nīšu
PN,ku-um-da-nim,1,1,lexicon,Kumdānu
PN,be-lá-nu-um-ma,1,1,lexicon,Bēlānu
PN,ma-nu-um-ba-lum-a-šur,1,1,lexicon; onomasticon,Mannum-balum-Aššur; Mannum-bālum-Aššur
PN,a-šur-re-i,1,1,lexicon,Aššur-rē'ī
PN,a-šùr-re-i,1,1,onomasticon,Aššur-re’i; Aššur-rē’ī
PN,ku-lu-ú,1,1,lexicon; onomasticon,Kulu
PN,la-ma-sí-tim,1,1,lexicon,Lamassatu
PN,u-ṣú-ur-ša-a-šur,1,1,lexicon; onomasticon,Uṣur-ša-Aššur
PN,ir-am-a-šur,1,1,lexicon; onomasticon,Irma-Aššur
PN,ir-am-a-šùr,1,1,lexicon; onomasticon,Irma-Aššur
PN,a-šur-dùl-ma,1,1,lexicon; onomasticon,Aššur-ṣulūlī
PN,a-šur-andul-ma,1,1,lexicon; onomasticon,Aššur-ṣulūlī
PN,a-šur-ša-dí-li,1,1,lexicon; onomasticon,Aššur-šad-ilī
PN,um-ma-sá,1,1,lexicon; onomasticon,Ummaza
PN,am-ur-ištar,1,1,lexicon; onomasticon,Amur-Ištar
PN,a-ma-ru-um,1,1,lexicon,Ammāru
PN,qá-i-a,1,1,lexicon,Qawā
PN,in-na-a,1,1,lexicon,Innā
PN,dam-qá-tum,1,1,lexicon,Damqātu
PN,ip-pa-lu,1,1,lexicon; onomasticon,Ippalu
PN,e-mu-a,1,1,lexicon; onomasticon,Emua
PN,ú-ṣur-ša-a-šùr-ma,1,1,lexicon; onomasticon,Uṣur-ša-Aššur
PN,sú-is-ha-ra,1,1,lexicon; onomasticon,Šu-Išhara; Šu-Išḫara
PN,sig5-pí-a-šùr-ma,1,1,lexicon; onomasticon,Damiq-pi-Aššur; Damiq-pī-Aššur
